かます,洋0,洋2_オーダーメイド,洋2_既製品,洋長３_オーダーメイド,洋長３_既製品,洋４_オーダーメイド,洋４_既製品,洋５_オーダーメイド,洋５_既製品,角0_オーダーメイド,角0_既製品,角1_オーダーメイド,角1_既製品,角2_オーダーメイド,角2_既製品,角3_オーダーメイド,角3_既製品,角4_オーダーメイド,角4_既製品,角5_オーダーメイド,角5_既製品,角6_オーダーメイド,角6_既製品,角7_オーダーメイド,角7_既製品,角8_オーダーメイド,角8_既製品,角20_オーダーメイド,角20_既製品,角A3_オーダーメイド,角A3_既製品,角A4_オーダーメイド,角A4_既製品,長1_オーダーメイド,長1_既製品,長2_オーダーメイド,長2_既製品,長3_オーダーメイド,長3_既製品,長4_オーダーメイド,長4_既製品,長6_オーダーメイド,長6_既製品,長40_オーダーメイド,長40_既製品,ガゼット,チケット,S貼,C貼,逆S
0.4919786096256685,0.0213903743315508,0.03208556149732621,0.0,0.34759358288770054,0.016042780748663103,0.016042780748663103,0.0,0.0053475935828877,0.0,0.0855614973262032,0.0,0.08021390374331551,0.0,0.8235294117647058,0.08021390374331551,0.10695187165775401,0.0106951871657754,0.0427807486631016,0.0053475935828877,0.026737967914438502,0.0,0.11764705882352941,0.0053475935828877,0.026737967914438502,0.0,0.016042780748663103,0.0,0.0,0.0,0.0053475935828877,0.0,0.03208556149732621,0.0,0.0053475935828877,0.0,0.0,0.0,0.8502673796791443,0.10695187165775401,0.18181818181818182,0.0213903743315508,0.0106951871657754,0.0,0.0481283422459893,0.0053475935828877,0.0213903743315508,0.0213903743315508,0.9946524064171123,0.7647058823529411,0.5935828877005348
0.15350389321468297,0.002224694104560623,0.0055617352614015575,0.002224694104560623,0.021134593993325918,0.026696329254727477,0.0,0.0,0.0,0.0,0.0,0.002224694104560623,0.0,0.004449388209121246,0.0033370411568409346,0.07119021134593993,0.002224694104560623,0.013348164627363738,0.0,0.0,0.0,0.014460511679644048,0.0,0.01668520578420467,0.0011123470522803114,0.004449388209121246,0.0,0.006674082313681869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002224694104560623,0.0011123470522803114,0.0,0.0,0.004449388209121246,0.0,0.0,0.0,0.0011123470522803114,0.0,0.002224694104560623,0.0,0.0,0.0
0.06531531531531531,0.0,0.0022522522522522522,0.0,0.013513513513513514,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.02027027027027027,0.02027027027027027,0.009009009009009009,0.006756756756756757,0.0022522522522522522,0.0,0.015765765765765764,0.0045045045045045045,0.02027027027027027,0.0022522522522522522,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,0.0,0.0,0.024774774774774775,0.0022522522522522522,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.04054054054054054,0.06756756756756757,0.006756756756756757,0.009009009009009009,0.0,0.0,0.0022522522522522522,0.0,0.0022522522522522522,0.0,0.13288288288288289,1.0,0.03153153153153153
0.09438202247191012,0.0,0.0022471910112359553,0.0,0.04044943820224719,0.0,0.0022471910112359553,0.0,0.0,0.0,0.0044943820224719105,0.0,0.0022471910112359553,0.0,0.11685393258426967,0.038202247191011236,0.011235955056179775,0.006741573033707865,0.0022471910112359553,0.0,0.01348314606741573,0.0,0.035955056179775284,0.006741573033707865,0.0044943820224719105,0.0,0.0,0.0,0.0,0.0,0.008988764044943821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044943820224719,0.0044943820224719105,0.02247191011235955,0.0044943820224719105,0.0,0.0,0.0,0.0,0.020224719101123594,0.0,1.0,0.0,0.1348314606741573
0.9032258064516129,0.11290322580645161,0.0967741935483871,0.06451612903225806,0.6935483870967742,0.14516129032258066,0.14516129032258066,0.16129032258064516,0.03225806451612903,0.08064516129032258,0.6935483870967742,0.0967741935483871,0.8225806451612904,0.1774193548387097,1.0,0.5161290322580645,0.9032258064516129,0.25806451612903225,0.46774193548387094,0.11290322580645161,0.27419354838709675,0.16129032258064516,0.6612903225806451,0.22580645161290322,0.11290322580645161,0.08064516129032258,0.12903225806451613,0.16129032258064516,0.06451612903225806,0.0967741935483871,0.0,0.0,0.12903225806451613,0.11290322580645161,0.0967741935483871,0.04838709677419355,0.04838709677419355,0.06451612903225806,1.0,0.43548387096774194,0.8387096774193549,0.24193548387096775,0.03225806451612903,0.0967741935483871,0.2903225806451613,0.1774193548387097,0.25806451612903225,0.03225806451612903,1.0,0.9838709677419355,1.0
0.04310344827586207,0.0,0.0,0.004310344827586207,0.004310344827586207,0.01293103448275862,0.0,0.004310344827586207,0.0,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.004310344827586207,0.008620689655172414,0.0,0.25862068965517243,0.004310344827586207,0.021551724137931036,0.0,0.004310344827586207,0.0,0.004310344827586207,0.008620689655172414,0.008620689655172414,0.004310344827586207,0.008620689655172414,0.0,0.004310344827586207,0.0,0.008620689655172414,0.0,0.0,0.0,0.008620689655172414,0.0,0.004310344827586207,0.0,0.008620689655172414,0.017241379310344827,1.0,0.0,0.05603448275862069,0.0,0.004310344827586207,0.0,0.021551724137931036,0.0,0.0,0.1336206896551724,0.06896551724137931,0.004310344827586207
